smiles,Bioactivity
C1(n2c(=O)nc(nc2)N)OC([C@H](C1)O)CO,0
NC1CCCCC1N,1
ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc([N+](=O)[O-])cc1)COC(=O)CCC(O)=O,0
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,0
Oc1ccc(cc1)CC(NC(=O)C(NC(=O)C(NC(=O)C(Cc1[nH]cnc1)CC(=O)C1NC(=O)CC1)CCc1ccccc1NC=C)CO)C(=O)NC(CC=1c2c(CC=1)cccc2)C(=O)NC(CC(C)C)C(=O)NC(C(=O)CN1CCCC1C(=O)NCC(=O)N)CCCNC(N)=N,1
Clc1ccc(OC(C(OCc2cccnc2)=O)(C)C)cc1,1
CCC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H](C(C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2CN=C(S2)[C@H](C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,0
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H]1[C@H]2CN(C[C@@H]12)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F,1
N12[C@@H]([C@@H](NC(\C(c3ccco3)=N/OC)=O)C2=O)SCC(=C1C(O)=O)COC(N)=O,0
O[C@]1([C@]2([C@@H]([C@@H]3[C@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)C(=O)CO,0
[H]OC1=C([H])C([H])=C(C([H])=C1([H]))C([H])([H])C3([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])N=C(N([H])[H])N([H])[H]))C([H])([H])SSC([H])([H])C([H])([H])C(=O)N3([H]))C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C4=C([H])C([H])=C([H])C([H])=C4([H])),0
C=1C=C2C(=CC(=NC2=C(C1)C(F)(F)F)C(F)(F)F)C(C3CCCCN3)O,0
COc1cc(C)c(\C=C\C(\C)=C\C=C\C(\C)=C/C(O)=O)c(C)c1C,1
Clc1c([C@H](SCc2ccc(Cl)cc2)Cn2ccnc2)ccc(Cl)c1,0
O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C)CC,1
O[C@@H]1C[C@@H](O)C(=C)/C(=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@H](CCCC(O)(C)C)C)C)/C1,0
Clc1ccc-2c(c1)C(=NCc1nncn-21)c1ccccc1,0
CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C,0
CC1=COC2=C1C1=C(CCC(C)=C1)C(C)=C2,1
COc1cc(C=CC(=O)OC2C(CO)OC3OCC(c4ccc(O)c(O)c4)OC3C2OC2OC(C)C(O)C(O)C2O)ccc1O,0
Oc1ccc(cc1)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)C(=O)N[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC\N=C(\N)/N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)COC(C)(C)C,0
O=c1oc2cc(O)cc(O)c2c2oc3cc(O)c(O)cc3c12,0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,1
CCC1NC(=O)CC(NC(=O)C(CO)NC(=O)C(NC(=O)C2C(Cl)C(Cl)CN2C1=O)C(C)O)C1=CC=CC=C1,1
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,0
OC1(CCC2C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)CC12C)C(=O)C,0
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,0
O=C1OCC(=C1)[C@@H]1CC[C@@]2([C@]1(C)[C@H](O)C[C@@H]1[C@@H]2CC[C@H]2[C@@]1(C)CC[C@@H](C2)O[C@@H]1C[C@H](O)[C@@H]([C@@H](O1)C)O[C@H]1C[C@H](O)[C@H]([C@@H](O1)C)O[C@H]1C[C@@H](O)[C@@H]([C@H](O1)C)O)O,0
COc1cc2N(C)[C@H]3[C@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,0
COC1=C(OC)C=C(C(O)=NCC2=CC=C(OCCN(C)C)C=C2)C=C1,1
CC1(C2CC3C(C(=O)/C(=C(\N)/O)/C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,1
OC(=O)CC=C(C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC=C2C(=O)O)c1csc(n1)N,1
O([C@@H]1[C@H]([C@@H](O[C@@H]([C@@H]1O)OS(O)(=O)=O)O)NC(C)=O)[C@@H]1O[C@@H]([C@@H](O)[C@@H]([C@H]1O)O)C(O)=O,0
O(C[C@H](NC(=O)C)C(=O)NCc1ccccc1)C,0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1
CC1OC11CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,1
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
Clc1nc(OP(=S)(OCC)OCC)nn1C(C)C,0
COC1=C(OC)C(=O)C(C)C(CC=C(C)CCC=C(C)CCC=C(C)C)C1O,0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1
[H]OC([H])([H])C(=O)C2([H])(C([H])(C([H])([H])[H])C([H])([H])C3([H])(C4([H])(C([H])([H])C([H])(F)C1=C([H])C(=O)C([H])=C([H])C1(C([H])([H])[H])C4(C([H])(O[H])C([H])([H])C23(C([H])([H])[H]))Cl))),0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1
OCC=C,1
COCCOC(=O)C1=C(C)NC(=C([C@H]1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,1
C1=CC=C(C=C1)C=CCN2CCN(CC2)C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4,0
CCCCCCC=CCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,0
CC(C)C(=O)C12C(=O)C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC(CC=C(C)C)C1(C)CCC=C(C)C)C2=O,1
SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,1
N([C@@H]1C(=O)N2C1SCC(=C2C(=O)O)CSC1=NN=C(S1)C)C(=O)CN1C=NN=N1,1
O(C1=CC(NCC=2C(=C3C(N=C(N=C3N)N)=CC2)C)=CC(OC)=C1OC)C,1
NCCCC(O)=O,0
OC(CCCC(C1C2(C(CC1)C(=CC=C3CC(O)CCC3=C)CCC2)C)C)(C)C,0
COC(=O)C=CC1=CC=C(O)C=C1,0
CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0
C1=CC=C(C=C1)C=CCN(C)CC2=CC=CC=3C=CC=CC32,0
CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,1
s1ccnc1NS(=O)(=O)c1ccc(NC(=O)CCC(O)=O)cc1,0
CO[C@@H]1C[C@H](CC[C@@H]1O)/C=C(/C)\[C@@H]1OC(=O)[C@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@@H]2C)OC)[C@@H](C[C@H](C)C/C(=C\[C@H](CC=C)C(=O)C[C@@H](O)[C@H]1C)/C)OC,1
C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1
NCCCC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccc(cc2)O)NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@@H](NC1=O)C(C)C)C(=O)N[C@H](C(=O)N)[C@@H](O)C)NC(=O)[C@@H](Cc1ccc2c(c1)cccc2)N)Cc1c[nH]c2c1cccc2,1
C[C@@H]1[C@H]2[C@@H]([C@@H]3[C@H](C(=O)/C(=C(/N)\O)/C(=O)[C@]3(C(=O)C2=C(c2c1cccc2O)O)O)N(C)C)O,1
C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0
O(C)c1cc2c(cc1)cccc2CCNC(=O)C,1
CC1=C(CC(O)=O)c2cc(F)ccc2\C1=C/c1ccc(cc1)S(C)=O,1
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,1
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])=C1C([H])([H])C2([H])(C([H])([H])C([H])(O[H])C([H])(C([H])=C([H])C([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H])C2([H])(C1([H])([H]))),1
O(c1cc([C@](C(C)C)(CCCN(CCc2cc(OC)c(OC)cc2)C)C#N)ccc1OC)C,1
CCCOC1=C(C2=NC3=C(CC)N(CC4=CC=CC=N4)N=C3C(=O)[NH]2)C=C(S(=O)(=O)N2CCN(CC)CC2)C=C1,1
Clc1ccc(cc1)C(Oc1ccc(cc1)C(F)(F)F)C(OCCNC(=O)C)=O,0
CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0
[H]C=1C([H])=C(C([H])=C([H])C=1C(=O)C2=C(N([H])C(=O)N2([H]))C([H])([H])[H])SC([H])([H])[H],1
CC[C@H]1[C@@]([C@@H]([C@H](C(=O)[C@H](C[C@]([C@@H]([C@H]([C@H]([C@H](C(=O)O1)C)O[C@H]1C[C@]([C@@H]([C@@H](O1)C)O)(C)OC)C)O[C@H]1[C@@H]([C@@H](C[C@H](O1)C)N(C)C)O)(C)O)C)C)O)(C)O,1
CNCC[C@H](c1ccccc1)Oc1ccc(cc1)C(F)(F)F,1
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(CC1C(O)=O)C1CCCCC1)C(C)C,1
CC1CN(CC(C)N1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,1
OC(=O)c1ccc(cc1)N1N\C(N\C1=C1\C=CC=CC1=O)=C1\C=CC=CC1=O,1
O=C(C=CC=CC1=CC2=C(OCO2)C=C1)N1CCCCC1,1
N(=C(\Nc1ccncc1)/NC#N)/[C@H](C(C)(C)C)C,0
O([C@H]1[C@@H]2CC[N@+](C1)(CC2)C)C(=O)[C@](O)(c1ccccc1)c1ccccc1,0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1
O(CC(CCC)(COC(=O)N)C)C(=O)NCCCC,0
C[C@@H](Cn1cnc2c(N)ncnc12)OCP(=O)(O)O,1
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1cccc(\C=C\C(O)=O)n1,0
O[C@@H](COc1cccc2c1cc[nH]2)CNC(C)C,0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,0
NC=1N=C(F)N=C2N(C=NC12)C3OC(CO)C(O)C3O,1
COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,0
[H]C=1C([H])=C2C([H])=C(C([H])=C3C(=O)N(C(=O)C(C=1([H]))=C23)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N([H])[H],1
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(C[C@]4(C)[C@H]3CC[C@]12C)=C/O,1
C1=C(C=CC(=C1)O)CCN,0
S(SC(=S)N(C)C)C(=S)N(C)C,0
CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,0
C[C@H]1Cc2c(N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl)cccc2,1
COc1cc(NC(C)CCCN)c2ncccc2c1,0
O(C[C@@H](O)CNCCC)c1c(C(=O)CCc2ccccc2)cccc1,1
O(CCC)c1cc(N)ccc1C(OCCN(CC)CC)=O,0
O[C@H]1[C@@H]([C@H](C(=O)C1)C/C=C\CCCC(=O)O)/C=C/[C@@H](O)CCCCC,1
CC1(C)CCC2(CCC3(C)C(=CCC4C3(C)CCC3C(C)(C)C(=O)CCC43CO)C2C1)C(O)=O,0
O(C)c1cc2c(cc1OC)CCNC2CC1CC2N(CC1CC)CCc1cc(OC)c(OC)cc12,0
c1(ccc(OCCCCC)cc1)c1ccc(c2ccc(cc2)C(N[C@H]2C[C@@H](O)[C@@H](O)NC([C@@H]3[C@H]([C@H](CN3C([C@@H]([C@H](C)O)NC([C@@H](NC(=O)[C@H]3N(C([C@@H](NC2=O)[C@@H](C)O)=O)C[C@@H](O)C3)[C@@H]([C@H](c2ccc(cc2)O)O)O)=O)=O)C)O)=O)=O)cc1,0
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0
CCN1CCN(C(=O)NC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)O)C4=CC=CC=C4)C(=O)C1=O,0
CC1=C(C(=O)C2=C(C1=O)N1C[C@@H]3[C@H]([C@@]1([C@@H]2COC(=O)N)OC)N3)N,0
OC(=O)[C@@H](Oc1ccc(cc1)Oc1ccc(cc1)Cl)C,1
OC1=C2[C@@H]([C@](O)(c3c1c(O)ccc3)C)[C@H](O)[C@@H]1[C@@](O)(C(=O)\C(=C(/O)\N)\C(=O)[C@H]1N(C)C)C2=O,1
OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(N(CC(=O)O)CC(=O)O)CC1=CC=C(OCC)C=C1,1
[H]ON=C(C(=O)N([H])C2([H])(C(=O)N1C(C(=O)O[H])=C(C([H])=C([H])[H])C([H])([H])SC12([H])))C=3N=C(N([H])[H])SC=3([H]),1
O(C[C@@H](O)CNC(C)C)c1c(OCC=C)cccc1,0
CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nc(=O)c(=O)[nH]n1C,1
O1c2c(CCC1(CCCC(CCCC(CCCC(C)C)C)C)C)c(C)c(OC(=O)CCC(O)=O)c(C)c2C,0
c1c(c(=O)[nH]c(=O)n1[C@@H]1[C@@H]([C@H]([C@H](O1)CO)O)F)I,1
CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,1
O1[C@@H]2[C@H](CC(=O)C[C@@H]3O[C@H]4[C@@H](O[C@H]5[C@H]6O[C@]7(O[C@@H]4[C@@H]5O[C@@H]6C7)CC[C@@H]4O[C@@H](CC[C@@H]5O[C@H](C2)C(=C)[C@@H](C5)C)C(C4)=C)CC3)[C@@H](OC)[C@H]1C[C@H](O)CN,1
COc1ccc(OC)c(c1)[C@@H](O)CNC(=O)CN,0
O([N+](=O)[O-])CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=CC=C4C=CC(=CC4=N3)Cl)SCC5(CC5)CC(=O)O)O,0
CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc23)C1,1
F[C@@]12[C@H]([C@H]3[C@@]([C@](O)([C@@H](C3)C)C(=O)CO)(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@]21C,0
[H]C1(CCC(C)C2(O)CC(=O)C(C)=C2C1)C(C)=C,0
OC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=NC1,1
CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,0
N=C1N=C(C2=C(Cl)C=CC(Cl)=C2)[NH]C(=N)[NH]1,1
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,0
Clc1ccc(OC(Oc2ccc(Cl)cc2)C(=O)NC(=O)N)cc1,1
CCN(CC)CCCC(C)NC1C2CCC(Cl)CC2NC2CCC(CC12)OC,1
C[C@@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,1
C=Cc1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[nH]2)c(C)c6CC)C(C)=C5C(=O)C4)C(CCC(=O)O)C3C,0
CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12,0
O=Cc1cccc2c1CCOC2=O,0
Fc1c([C@@]2(OC[C@H](C2)COc2ccc(N3CCN(CC3)c3ccc(n4c(=O)n(nc4)[C@H]([C@@H](O)C)CC)cc3)cc2)Cn2ncnc2)ccc(F)c1,1
OC(=O)CCCCCCN,0
CC[C@H]([C@H](C)CN(C)C)c1cccc(O)c1,0
OCC1OC(OC2OC=CC3C(O)C=C(CO)C23)C(O)C(O)C1O,0
CC(=C)C1C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O,1
CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C2(C)C=CC(=O)C=C12,1
CC(C(=O)O)C1=CC=C2SC3=CC=CC=C3C(=O)CC2=C1,1
OC(=O)c1ccc(cc1)n1[nH]/c(=C/2\C=CC=CC2=O)/[nH]/c/1=C\1/C=CC=CC1=O,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1
OC(=O)/C(=C/C(O)=O)/CC,1
O=C(N[C@H](Cc1ccccc1)C(=O)O)[C@H]1CC[C@@H](CC1)C(C)C,1
C([C@@H](F)Cl)(OC(F)F)(F)F,1
COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O,0
O=C(N1[C@H](CC1)C(=O)NCc1ccc(cc1)/C(=N/O)/N)[C@@H](NCC(=O)OCC)C1CCCCC1,1
CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)COC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(O)=O)C2(C)C)C(O)C(O)C1O,0
S1SCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@H](C1)C(=O)N)Cc1c2c([nH]c1)cccc2)CC(=O)O,0
P(O[C@H]1[C@@H](O)[C@H](O[C@@H]1CO)n1c2cc(C)c(cc2nc1)C)(O[C@@H](CNC(=O)CC[C@]1(/C=2/N=C([C@]3(N=C([C@@H](CCC(=O)N)[C@]3(CC(=O)N)C)\C(=C\3/N=C(\C=C\4/N=C([C@H](CCC(=O)N)C/4(C)C)\C=2\C)[C@H](CCC(=O)N)[C@]/3(CC(=O)N)C)\C)C)[C@@H]1CC(=O)N)C)C)(O)=O,0
C[N+](C)(C)OP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,0
P(OCC(=O)[C@]1(O)[C@@]2([C@H]([C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@@H]1C)C)(O)(O)=O,1
CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,1
CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,0
CC(N)C(=O)C1=CC=CC=C1,1
CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C2C1,0
O=C1C=C2CC[C@H]3[C@@H]4C[C@@H](C)[C@H](C(=O)CN5CCN(CC5)c5nc(nc(N6CCCC6)c5)N5CCCC5)[C@]4(CC=C3[C@]2(C=C1)C)C,1
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,1
FC(F)(F)c1cc(ccc1)\C(=N/OCCCCC(O)=O)\c1cccnc1,0
S(C[C@@H]1C[C@H]2[C@H](N(C1)CCC)Cc1c3c2cccc3[nH]c1)C,0
CO[C@H]1/C=C/O[C@]2(C)Oc3c(C2=O)c2C(=O)/C(=C/NN4CCN(CC4)C)/C(=C(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@H]([C@H]([C@H]([C@H]([C@H]([C@@H]([C@H]1C)OC(=O)C)C)O)C)O)C)/C,1
CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0
CC1(C)SC2C(NC(=O)C(C(=O)OC3=CC4=C(CCC4)C=C3)C3=CC=CC=C3)C(=O)N2C1C(O)=O,0
C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,1
COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C(OC(C)=O)C2C(C)(C(=O)OC)C=CC(=O)C21C,0
O=C1N(N=C(C=C1)c1ccccc1)CC(=O)N(C(Cc1ccccc1)C)C,0
COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,0
[H]OC3([H])(C([H])(C([H])([H])[H])C45(C([H])([H])C([H])([H])C(=O)C5([H])(C(C([H])([H])[H])(C([H])(OC(=O)C([H])([H])SC2([H])(C([H])([H])C1([H])(N(C([H])([H])[H])C([H])(C([H])([H])C1([H])([H]))C2([H])([H]))))C([H])([H])C3(C([H])=C([H])[H])(C([H])([H])[H]))C([H])(C([H])([H])[H])C([H])([H])C4([H])([H])))),0
C/C=C/1\NC(=O)[C@@H]2CSSCC/C=C\[C@H](OC(=O)[C@@H](NC1=O)C(C)C)CC(=O)N[C@H](C(=O)N2)C(C)C,0
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0
OCC(=O)[C@]1(O)CC[C@H]2[C@]1(C)CC(=O)[C@H]1[C@@H]2CCC2=CC(=O)C=C[C@]12C,1
C=CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)/C(=N/O)C3=CSC(=N)[NH]3)[C@H]2SC1,1
C12(C(C(=CC=C3C(CCC(C3)O)=C)CCC1)CCC2C(C=CC(C(C)C)C)C)C,0
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12,1
Clc1ccc(cc1)CO[C@@H](c1ccc(cc1Cl)Cl)Cn1cncc1,0
N([C@@H]1C(=O)N2C1SCC(=C2C(=O)O)Cl)C(=O)[C@@H](c1ccccc1)N,1
COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C,1
C[N+](C)(C)C[C@H](O)CC([O-])=O,0
Clc1ccc(OC(C(Oc2c(C)c(c3O[C@@](CCc3c2C)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)C)=O)(C)C)cc1,1
O=C(N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCCC2)[C@@H](N[C@@H](CCC)C(=O)OCC)C,0
CCOC(O)=NC1=C(N)[NH]C(=NCC2=CC=C(F)C=C2)C=C1,1
S1C2N(C(=O)C2NC(=O)C(=NOC)C=3N=C(SN3)N)C(=C(C1)CN4C5=[N+](N=CC=C5)C=C4)C([O-])=O,1
ClCC(=O)[C@]1(OC(=O)CC)[C@]2([C@@H]([C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C2)C[C@@H]1C)C,0
O=c1c2ccccc2[nH]c2cccc(O)c12,0
CC1=C2[C@H](C(=O)[C@]3([C@H](C[C@@H]4[C@]([C@@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](c1ccccc1)NC(=O)OC(C)(C)C)O)O)OC(=O)c1ccccc1)(CO4)OC(=O)C)O)C)O,1
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C)cc(cc2)C(=O)CCC,0
Clc1cc2c(N(CCC#N)C(=O)C(O)N=C2c2ccccc2F)cc1,0
s1cc(nc1N)CC(=O)Nc1ccc(cc1)CCNC[C@H](O)c1ccccc1,1
CN1[C@H]2CC[C@@H]1[C@@H](C(OC)=O)[C@@H](OC(C3=CC=CC=C3)=O)C2,1
CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,1
CC(C)=CCOC1=C2C=CC(=O)OC2=CC2=C1C=CO2,1
S1SC[C@H](N)C(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)C1)CC(=O)N)[C@H](O)C)Cc1ccc(O)cc1,0
CON=C(C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(=O)OC(C)OC(=O)C(C)(C)OC)c1ccco1,0
NCCN,1
OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc(nc1=O)N,1
O1[C@@H](CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](\C=C/C=C/C=C(/C)\[C@@H](OC)C[C@H]2O[C@](O)([C@@H](CC2)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)C)[C@@H](C[C@H]1C[C@@H](OC)[C@H](O)CC1)C,1
CN(C)CCOC1=CC=C(/C(=C(/CCCl)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,1
S1C[C@@]2(O[C@H]1C)[C@@H]1CCN(C2)CC1,1
O(CCN1CCCC1)c1ccc(cc1)[C@@H]1c2c(cc(O)cc2)CC[C@@H]1c1ccccc1,1
